,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,habit_clean,date,minutes_after_sunset,minutes_after_rat_arrival
273,2018-04-26 22:34:00,65.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,519,1,1,4,2018-04-26 19:17:00,3.287777778,1,bat_and_pick,2018-04-26,197.0,8.65
274,2018-04-26 22:34:00,148.50000000000136,eating_and_bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,556,1,1,4,2018-04-26 19:17:00,3.298055556,1,Other,2018-04-26,197.0,9.266666666666667
275,2018-04-26 22:35:00,2.0,bat_fight,2018-04-26 22:25:00,2018-04-26 22:36:00,594,1,0,4,2018-04-26 19:17:00,3.308611111,1,bat_fight,2018-04-26,198.0,9.9
276,2018-04-26 22:35:00,2.0,bat_figiht,2018-04-26 22:25:00,2018-04-26 22:36:00,602,1,0,4,2018-04-26 19:17:00,3.310833333,1,Other,2018-04-26,198.0,10.033333333333333
277,2018-04-26 22:35:00,1.0,rat,2018-04-26 22:25:00,2018-04-26 22:36:00,613,1,0,4,2018-04-26 19:17:00,3.313888889,1,rat,2018-04-26,198.0,10.216666666666667
278,2018-04-26 22:36:00,18.0,pick_and_others,2018-04-26 22:25:00,2018-04-26 22:36:00,635,1,1,4,2018-04-26 19:17:00,3.32,1,Other,2018-04-26,199.0,10.583333333333334
279,2018-04-26 23:05:00,0.028315379,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,22,0,1,4,2018-04-26 19:17:00,3.805,1,fast,2018-04-26,228.0,0.36666666666666664
280,2018-04-26 23:05:00,6.0,pick_and_bat,2018-04-26 23:04:00,2018-04-26 23:09:00,37,1,1,4,2018-04-26 19:17:00,3.809166667,1,pick_bat,2018-04-26,228.0,0.6166666666666667
281,2018-04-26 23:05:00,9.0,bat,2018-04-26 23:04:00,2018-04-26 23:09:00,46,1,0,4,2018-04-26 19:17:00,3.811666667,1,bat,2018-04-26,228.0,0.7666666666666667
282,2018-04-26 23:06:00,2.0,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,87,0,1,4,2018-04-26 19:17:00,3.823055556,1,fast,2018-04-26,229.0,1.45
283,2018-04-26 23:06:00,8.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,96,0,1,4,2018-04-26 19:17:00,3.825555556,1,pick,2018-04-26,229.0,1.6
284,2018-04-26 23:06:00,6.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,110,0,1,4,2018-04-26 19:17:00,3.829444444,1,pick,2018-04-26,229.0,1.8333333333333333
285,2018-04-26 23:09:00,6.0,pick,2018-04-26 23:04:00,2018-04-26 23:09:00,273,0,1,4,2018-04-26 19:17:00,3.874722222,1,pick,2018-04-26,232.0,4.55
286,2018-04-26 23:09:00,0.039556377,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,283,0,1,4,2018-04-26 19:17:00,3.8775,1,fast,2018-04-26,232.0,4.716666666666667
287,2018-04-27 00:24:00,7.0,bat_pick_rat,2018-04-27 00:24:00,2018-04-27 00:28:00,10,1,1,4,2018-04-26 19:17:00,5.126111111,1,Other,2018-04-27,307.0,0.16666666666666666
288,2018-04-27 00:25:00,4.0,fast,2018-04-27 00:24:00,2018-04-27 00:28:00,65,0,1,4,2018-04-26 19:17:00,5.141388889,1,fast,2018-04-27,308.0,1.0833333333333333
289,2018-04-27 00:25:00,0.02018894,rat,2018-04-27 00:24:00,2018-04-27 00:28:00,72,1,0,4,2018-04-26 19:17:00,5.143333333,1,rat,2018-04-27,308.0,1.2
290,2018-04-27 00:25:00,47.0,bat_and_rat,2018-04-27 00:24:00,2018-04-27 00:28:00,91,1,0,4,2018-04-26 19:17:00,5.148611111,1,bat_and_rat,2018-04-27,308.0,1.5166666666666666
291,2018-04-27 00:26:00,35.0,bat,2018-04-27 00:24:00,2018-04-27 00:28:00,129,1,0,4,2018-04-26 19:17:00,5.159166667,1,bat,2018-04-27,309.0,2.15
292,2018-04-27 00:26:00,13.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,138,1,1,4,2018-04-26 19:17:00,5.161666667,1,bat_and_pick,2018-04-27,309.0,2.3
293,2018-04-27 00:27:00,12.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,164,1,1,4,2018-04-26 19:17:00,5.168888889,1,bat_and_pick,2018-04-27,310.0,2.7333333333333334
294,2018-04-27 00:27:00,20.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,183,1,1,4,2018-04-26 19:17:00,5.174166667,1,bat_and_pick,2018-04-27,310.0,3.05
295,2018-04-27 00:27:00,9.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,187,1,1,4,2018-04-26 19:17:00,5.175277778,1,bat_and_pick,2018-04-27,310.0,3.1166666666666667
296,2018-04-27 00:27:00,21.0,bat_and_pick,2018-04-27 00:24:00,2018-04-27 00:28:00,199,1,1,4,2018-04-26 19:17:00,5.178611111,1,bat_and_pick,2018-04-27,310.0,3.316666666666667
297,2018-04-27 00:28:00,1.0,rat,2018-04-27 00:24:00,2018-04-27 00:28:00,226,1,0,4,2018-04-26 19:17:00,5.186111111,1,rat,2018-04-27,311.0,3.7666666666666666
298,2018-04-27 00:28:00,6.0,pick,2018-04-27 00:24:00,2018-04-27 00:28:00,231,0,1,4,2018-04-26 19:17:00,5.1875,1,pick,2018-04-27,311.0,3.85
299,2018-04-27 01:19:00,15.0,bat_and_pick,2018-04-27 01:18:00,2018-04-27 01:22:00,76,1,1,4,2018-04-26 19:17:00,6.04,1,bat_and_pick,2018-04-27,362.0,1.2666666666666666
300,2018-04-27 01:19:00,3.0,bat_fight,2018-04-27 01:18:00,2018-04-27 01:22:00,85,1,0,4,2018-04-26 19:17:00,6.0425,1,bat_fight,2018-04-27,362.0,1.4166666666666667
301,2018-04-27 01:20:00,8.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,119,0,1,4,2018-04-26 19:17:00,6.051944444,1,pick,2018-04-27,363.0,1.9833333333333334
302,2018-04-27 01:20:00,10.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,126,0,1,4,2018-04-26 19:17:00,6.053888889,1,pick,2018-04-27,363.0,2.1
303,2018-04-27 01:20:00,15.0,pick,2018-04-27 01:18:00,2018-04-27 01:22:00,142,0,1,4,2018-04-26 19:17:00,6.058333333,1,pick,2018-04-27,363.0,2.3666666666666667
304,2018-04-27 01:21:00,26.0,pick_and_all,2018-04-27 01:18:00,2018-04-27 01:22:00,223,1,1,4,2018-04-26 19:17:00,6.080833333,1,Other,2018-04-27,364.0,3.716666666666667
305,2018-04-27 01:21:00,2.0,"415.0,86.5,559.2,140.2; 66.0,157.0,285.0,279.0",2018-04-27 01:18:00,2018-04-27 01:22:00,231,0,0,4,2018-04-26 19:17:00,6.083055556,1,Other,2018-04-27,364.0,3.85
306,2018-04-27 02:10:00,0.050962883,rat_and_bat,2018-04-27 02:10:00,2018-04-27 02:20:00,7,1,0,4,2018-04-26 19:17:00,6.899722222,1,rat_and_bat,2018-04-27,413.0,0.11666666666666667
307,2018-04-27 02:11:00,5.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,47,0,1,4,2018-04-26 19:17:00,6.910833333,1,pick,2018-04-27,414.0,0.7833333333333333
308,2018-04-27 02:13:00,3.0,fast,2018-04-27 02:10:00,2018-04-27 02:20:00,140,0,1,4,2018-04-26 19:17:00,6.936666667,1,fast,2018-04-27,416.0,2.3333333333333335
309,2018-04-27 02:14:00,13.0,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,246,0,1,4,2018-04-26 19:17:00,6.966111111,1,pick,2018-04-27,417.0,4.1
310,2018-04-27 02:16:00,3.0,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,318,1,0,4,2018-04-26 19:17:00,6.986111111,1,rat,2018-04-27,419.0,5.3
311,2018-04-27 02:16:00,0.09619989,rat_pick_and_bat,2018-04-27 02:10:00,2018-04-27 02:20:00,366,1,1,4,2018-04-26 19:17:00,6.999444444,1,Other,2018-04-27,419.0,6.1
312,2018-04-27 02:17:00,0.063771569,rat,2018-04-27 02:10:00,2018-04-27 02:20:00,368,1,0,4,2018-04-26 19:17:00,7.0,1,rat,2018-04-27,420.0,6.133333333333334
313,2018-04-27 02:19:00,0.081091814,pick,2018-04-27 02:10:00,2018-04-27 02:20:00,537,0,1,4,2018-04-26 19:17:00,7.046944444,1,pick,2018-04-27,422.0,8.95
314,2018-04-27 02:39:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,62,0,1,4,2018-04-26 19:17:00,7.379722222,1,fast,2018-04-27,442.0,1.0333333333333334
315,2018-04-27 02:47:00,0.090564496,,2018-04-27 02:38:00,2018-04-27 02:58:00,528,0,0,4,2018-04-26 19:17:00,7.509166667,1,Unknown,2018-04-27,450.0,8.8
316,2018-04-27 02:49:00,2.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,660,0,1,4,2018-04-26 19:17:00,7.545833333,1,fast,2018-04-27,452.0,11.0
317,2018-04-27 02:49:00,14.0,,2018-04-27 02:38:00,2018-04-27 02:58:00,664,0,0,4,2018-04-26 19:17:00,7.546944444,1,Unknown,2018-04-27,452.0,11.066666666666666
318,2018-04-27 02:51:00,0.032779517,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,784,0,1,4,2018-04-26 19:17:00,7.580277778,1,fast,2018-04-27,454.0,13.066666666666666
319,2018-04-27 02:52:00,10.0,pick,2018-04-27 02:38:00,2018-04-27 02:58:00,811,0,1,4,2018-04-26 19:17:00,7.587777778,1,pick,2018-04-27,455.0,13.516666666666667
320,2018-04-27 02:52:00,22.0,pick,2018-04-27 02:38:00,2018-04-27 02:58:00,825,0,1,4,2018-04-26 19:17:00,7.591666667,1,pick,2018-04-27,455.0,13.75
321,2018-04-27 02:53:00,0.068238813,pick_and_bat,2018-04-27 02:38:00,2018-04-27 02:58:00,857,1,1,4,2018-04-26 19:17:00,7.600555556,1,pick_bat,2018-04-27,456.0,14.283333333333333
322,2018-04-27 02:53:00,11.0,pick_and_bat,2018-04-27 02:38:00,2018-04-27 02:58:00,908,1,1,4,2018-04-26 19:17:00,7.614722222,1,pick_bat,2018-04-27,456.0,15.133333333333333
323,2018-04-27 03:01:00,1.0,fast,2018-04-27 03:01:00,2018-04-27 03:02:00,17,0,1,4,2018-04-26 19:17:00,7.741666667,1,fast,2018-04-27,464.0,0.2833333333333333
324,2018-04-27 03:01:00,2.0,fast,2018-04-27 03:01:00,2018-04-27 03:02:00,22,0,1,4,2018-04-26 19:17:00,7.743055556,1,fast,2018-04-27,464.0,0.36666666666666664
325,2018-04-27 03:23:00,0.042707344,rat_and_bat,2018-04-27 03:22:00,2018-04-27 03:25:00,17,1,0,4,2018-04-26 19:17:00,8.101388889,1,rat_and_bat,2018-04-27,486.0,0.2833333333333333
326,2018-04-27 03:23:00,13.0,pick,2018-04-27 03:22:00,2018-04-27 03:25:00,20,0,1,4,2018-04-26 19:17:00,8.102222222,1,pick,2018-04-27,486.0,0.3333333333333333
327,2018-04-27 03:23:00,0.043905767,bat_and_rat,2018-04-27 03:22:00,2018-04-27 03:25:00,33,1,0,4,2018-04-26 19:17:00,8.105833333,1,bat_and_rat,2018-04-27,486.0,0.55
328,2018-04-27 03:24:00,1.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,99,0,1,4,2018-04-26 19:17:00,8.124166667,1,fast,2018-04-27,487.0,1.65
329,2018-04-27 03:25:00,0.076705397,rat,2018-04-27 03:22:00,2018-04-27 03:25:00,142,1,0,4,2018-04-26 19:17:00,8.136111111,1,rat,2018-04-27,488.0,2.3666666666666667
330,2018-04-27 03:43:00,0.040958086,fast,2018-04-27 03:43:00,2018-04-27 03:46:00,38,0,1,4,2018-04-26 19:17:00,8.446388889,1,fast,2018-04-27,506.0,0.6333333333333333
331,2018-04-27 03:45:00,0.056999457,bat_and_rat,2018-04-27 03:43:00,2018-04-27 03:46:00,159,1,0,4,2018-04-26 19:17:00,8.48,1,bat_and_rat,2018-04-27,508.0,2.65
332,2018-04-27 03:45:00,0.099530937,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,160,1,0,4,2018-04-26 19:17:00,8.480277778,1,bat,2018-04-27,508.0,2.6666666666666665
333,2018-04-27 03:45:00,0.014419381,bat,2018-04-27 03:43:00,2018-04-27 03:46:00,168,1,0,4,2018-04-26 19:17:00,8.4825,1,bat,2018-04-27,508.0,2.8
334,2018-04-27 04:01:00,3.0,pick,2018-04-27 03:59:00,2018-04-27 04:01:00,106,0,1,4,2018-04-26 19:17:00,8.736111111,1,pick,2018-04-27,524.0,1.7666666666666666
335,2018-04-27 04:12:00,5.0,pick,2018-04-27 04:11:00,2018-04-27 04:16:00,106,0,1,4,2018-04-26 19:17:00,8.931666667,1,pick,2018-04-27,535.0,1.7666666666666666
336,2018-04-27 04:36:00,0.040564984,pick_and_rat,2018-04-27 04:28:00,2018-04-27 04:44:00,445,1,1,4,2018-04-26 19:17:00,9.323055556,1,Other,2018-04-27,559.0,7.416666666666667
337,2018-04-26 22:28:00,16.0,bat_and_pick,2018-04-26 22:25:00,2018-04-26 22:36:00,183,1,1,4,2018-04-26 19:17:00,3.194444444,1,bat_and_pick,2018-04-26,191.0,3.05
338,2018-04-26 22:33:00,1.0,,2018-04-26 22:25:00,2018-04-26 22:36:00,479,0,0,4,2018-04-26 19:17:00,3.276666667,1,Unknown,2018-04-26,196.0,7.983333333333333
339,2018-04-26 23:05:00,0.044489486,fast,2018-04-26 23:04:00,2018-04-26 23:09:00,26,0,1,4,2018-04-26 19:17:00,3.806111111,1,fast,2018-04-26,228.0,0.43333333333333335
340,2018-04-26 23:05:00,2.0,fight_rat,2018-04-26 23:04:00,2018-04-26 23:09:00,34,1,0,4,2018-04-26 19:17:00,3.808333333,1,Other,2018-04-26,228.0,0.5666666666666667
341,2018-04-27 02:15:00,54.0,all_pick,2018-04-27 02:10:00,2018-04-27 02:20:00,278,1,1,4,2018-04-26 19:17:00,6.975,1,Other,2018-04-27,418.0,4.633333333333334
342,2018-04-27 02:48:00,1.0,fast,2018-04-27 02:38:00,2018-04-27 02:58:00,570,0,1,4,2018-04-26 19:17:00,7.520833333,1,fast,2018-04-27,451.0,9.5
343,2018-04-27 03:25:00,3.0,fast,2018-04-27 03:22:00,2018-04-27 03:25:00,140,0,1,4,2018-04-26 19:17:00,8.135555556,1,fast,2018-04-27,488.0,2.3333333333333335
344,2018-04-27 03:45:00,22.0,no_food,2018-04-27 03:43:00,2018-04-27 03:46:00,166,0,0,4,2018-04-26 19:17:00,8.481944444,1,Other,2018-04-27,508.0,2.7666666666666666
345,2018-04-19 19:25:00,0.051207358,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,75,0,1,4,2018-04-19 19:12:00,0.217222222,1,fast,2018-04-19,13.0,1.25
346,2018-04-19 19:26:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,167,0,1,4,2018-04-19 19:12:00,0.242777778,1,fast,2018-04-19,14.0,2.783333333333333
347,2018-04-19 19:27:00,1.0,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,230,0,1,4,2018-04-19 19:12:00,0.260277778,1,fast,2018-04-19,15.0,3.8333333333333335
348,2018-04-19 19:32:00,5.0,rat,2018-04-19 19:23:00,2018-04-19 19:33:00,547,1,0,4,2018-04-19 19:12:00,0.348333333,1,rat,2018-04-19,20.0,9.116666666666667
349,2018-04-19 21:33:00,0.039785341,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,220,1,0,4,2018-04-19 19:12:00,2.360555556,1,rat,2018-04-19,141.0,3.6666666666666665
350,2018-04-19 21:37:00,148.50000000000136,both,2018-04-19 21:29:00,2018-04-19 21:39:00,457,0,0,4,2018-04-19 19:12:00,2.426388889,1,Other,2018-04-19,145.0,7.616666666666666
351,2018-04-19 21:38:00,3.0,pick,2018-04-19 21:29:00,2018-04-19 21:39:00,487,0,1,4,2018-04-19 19:12:00,2.434722222,1,pick,2018-04-19,146.0,8.116666666666667
352,2018-04-19 21:38:00,2.0,rat,2018-04-19 21:29:00,2018-04-19 21:39:00,493,1,0,4,2018-04-19 19:12:00,2.436388889,1,rat,2018-04-19,146.0,8.216666666666667
353,2018-04-19 22:34:00,4.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,22,1,0,4,2018-04-19 19:12:00,3.381944444,1,rat,2018-04-19,202.0,0.36666666666666664
354,2018-04-19 22:36:00,148.50000000000136,both,2018-04-19 22:34:00,2018-04-19 22:43:00,109,0,0,4,2018-04-19 19:12:00,3.406111111,1,Other,2018-04-19,204.0,1.8166666666666667
355,2018-04-19 22:42:00,1.0,rat,2018-04-19 22:34:00,2018-04-19 22:43:00,472,1,0,4,2018-04-19 19:12:00,3.506944444,1,rat,2018-04-19,210.0,7.866666666666666
356,2018-04-20 00:03:00,12.0,pick,2018-04-20 00:00:00,2018-04-20 00:18:00,185,0,1,4,2018-04-19 19:12:00,4.857222222,1,pick,2018-04-20,291.0,3.0833333333333335
357,2018-04-20 00:02:00,39.0,both,2018-04-20 00:00:00,2018-04-20 00:18:00,155,0,0,4,2018-04-19 19:12:00,4.848888889,1,Other,2018-04-20,290.0,2.5833333333333335
358,2018-04-20 00:03:00,14.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,207,1,0,4,2018-04-19 19:12:00,4.863333333,1,rat,2018-04-20,291.0,3.45
359,2018-04-20 00:04:00,5.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,235,1,0,4,2018-04-19 19:12:00,4.871111111,1,rat,2018-04-20,292.0,3.9166666666666665
360,2018-04-20 00:04:00,0.016181067,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,262,1,0,4,2018-04-19 19:12:00,4.878611111,1,rat,2018-04-20,292.0,4.366666666666666
361,2018-04-20 00:05:00,29.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,295,1,0,4,2018-04-19 19:12:00,4.887777778,1,rat_and_bat,2018-04-20,293.0,4.916666666666667
362,2018-04-20 00:05:00,3.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,320,1,0,4,2018-04-19 19:12:00,4.894722222,1,rat_and_bat,2018-04-20,293.0,5.333333333333333
363,2018-04-20 00:06:00,18.0,rat_and_bat,2018-04-20 00:00:00,2018-04-20 00:18:00,341,1,0,4,2018-04-19 19:12:00,4.900555556,1,rat_and_bat,2018-04-20,294.0,5.683333333333334
364,2018-04-20 00:08:00,11.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,508,1,0,4,2018-04-19 19:12:00,4.946944444,1,rat,2018-04-20,296.0,8.466666666666667
365,2018-04-20 00:10:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,579,0,1,4,2018-04-19 19:12:00,4.966666667,1,fast,2018-04-20,298.0,9.65
366,2018-04-20 00:11:00,0.093784466,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,673,0,1,4,2018-04-19 19:12:00,4.992777778,1,fast,2018-04-20,299.0,11.216666666666667
367,2018-04-20 00:11:00,0.019265878,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,697,0,1,4,2018-04-19 19:12:00,4.999444444,1,fast,2018-04-20,299.0,11.616666666666667
368,2018-04-20 00:12:00,1.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,711,0,1,4,2018-04-19 19:12:00,5.003333333,1,fast,2018-04-20,300.0,11.85
369,2018-04-20 00:13:00,6.0,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,809,0,1,4,2018-04-19 19:12:00,5.030555556,1,fast,2018-04-20,301.0,13.483333333333333
370,2018-04-20 00:14:00,10.0,rat,2018-04-20 00:00:00,2018-04-20 00:18:00,825,1,0,4,2018-04-19 19:12:00,5.035,1,rat,2018-04-20,302.0,13.75
371,2018-04-20 00:14:00,0.058920205,fast,2018-04-20 00:00:00,2018-04-20 00:18:00,863,0,1,4,2018-04-19 19:12:00,5.045555556,1,fast,2018-04-20,302.0,14.383333333333333
372,2018-04-20 02:00:00,0.024862202,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,39,0,1,4,2018-04-19 19:12:00,6.802777778,1,fast,2018-04-20,408.0,0.65
373,2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,41,0,1,4,2018-04-19 19:12:00,6.803333333,1,fast,2018-04-20,408.0,0.6833333333333333
374,2018-04-20 02:00:00,10.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,65,1,0,4,2018-04-19 19:12:00,6.81,1,rat,2018-04-20,408.0,1.0833333333333333
375,2018-04-20 02:00:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,84,0,1,4,2018-04-19 19:12:00,6.815277778,1,fast,2018-04-20,408.0,1.4
376,2018-04-20 02:01:00,1.0,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,122,0,1,4,2018-04-19 19:12:00,6.825833333,1,fast,2018-04-20,409.0,2.033333333333333
377,2018-04-20 02:01:00,0.014004332,fast,2018-04-20 01:59:00,2018-04-20 02:03:00,141,0,1,4,2018-04-19 19:12:00,6.831111111,1,fast,2018-04-20,409.0,2.35
378,2018-04-20 02:02:00,7.0,rat,2018-04-20 01:59:00,2018-04-20 02:03:00,164,1,0,4,2018-04-19 19:12:00,6.8375,1,rat,2018-04-20,410.0,2.7333333333333334
379,2018-04-20 02:03:00,7.0,pick,2018-04-20 01:59:00,2018-04-20 02:03:00,216,0,1,4,2018-04-19 19:12:00,6.851944444,1,pick,2018-04-20,411.0,3.6
380,2018-04-20 02:48:00,3.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,210,1,0,4,2018-04-19 19:12:00,7.604166667,1,rat,2018-04-20,456.0,3.5
381,2018-04-20 02:48:00,6.0,rat,2018-04-20 02:44:00,2018-04-20 02:51:00,235,1,0,4,2018-04-19 19:12:00,7.611111111,1,rat,2018-04-20,456.0,3.9166666666666665
382,2018-04-20 02:48:00,1.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,248,0,0,4,2018-04-19 19:12:00,7.614722222,1,Unknown,2018-04-20,456.0,4.133333333333334
383,2018-04-20 02:49:00,4.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,269,0,1,4,2018-04-19 19:12:00,7.620555556,1,pick,2018-04-20,457.0,4.483333333333333
384,2018-04-20 02:49:00,5.0,pick,2018-04-20 02:44:00,2018-04-20 02:51:00,303,0,1,4,2018-04-19 19:12:00,7.63,1,pick,2018-04-20,457.0,5.05
385,2018-04-20 02:51:00,26.0,,2018-04-20 02:44:00,2018-04-20 02:51:00,375,0,0,4,2018-04-19 19:12:00,7.65,1,Unknown,2018-04-20,459.0,6.25
386,2018-04-20 03:27:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,180,0,1,4,2018-04-19 19:12:00,8.251666667,1,fast,2018-04-20,495.0,3.0
387,2018-04-20 03:31:00,4.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,467,0,1,4,2018-04-19 19:12:00,8.331388889,1,fast,2018-04-20,499.0,7.783333333333333
388,2018-04-20 03:32:00,10.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,512,0,1,4,2018-04-19 19:12:00,8.343888889,1,pick,2018-04-20,500.0,8.533333333333333
389,2018-04-20 03:32:00,10.0,rat,2018-04-20 03:24:00,2018-04-20 03:36:00,521,1,0,4,2018-04-19 19:12:00,8.346388889,1,rat,2018-04-20,500.0,8.683333333333334
390,2018-04-20 03:33:00,2.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,547,0,1,4,2018-04-19 19:12:00,8.353611111,1,fast,2018-04-20,501.0,9.116666666666667
391,2018-04-20 03:33:00,1.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,573,0,1,4,2018-04-19 19:12:00,8.360833333,1,fast,2018-04-20,501.0,9.55
392,2018-04-20 03:33:00,3.0,fast,2018-04-20 03:24:00,2018-04-20 03:36:00,591,0,1,4,2018-04-19 19:12:00,8.365833333,1,fast,2018-04-20,501.0,9.85
393,2018-04-20 03:34:00,3.0,pick,2018-04-20 03:24:00,2018-04-20 03:36:00,621,0,1,4,2018-04-19 19:12:00,8.374166667,1,pick,2018-04-20,502.0,10.35
394,2018-04-20 03:35:00,73.0,rat_and_bat,2018-04-20 03:24:00,2018-04-20 03:36:00,655,1,0,4,2018-04-19 19:12:00,8.383611111,1,rat_and_bat,2018-04-20,503.0,10.916666666666666
395,2018-04-20 03:57:00,3.0,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,330,0,1,4,2018-04-19 19:12:00,8.756111111,1,fast,2018-04-20,525.0,5.5
396,2018-04-20 03:59:00,0.068554286,fast,2018-04-20 03:51:00,2018-04-20 04:01:00,487,0,1,4,2018-04-19 19:12:00,8.799722222,1,fast,2018-04-20,527.0,8.116666666666667
397,2018-04-20 04:00:00,3.0,pick,2018-04-20 03:51:00,2018-04-20 04:01:00,522,0,1,4,2018-04-19 19:12:00,8.809444444,1,pick,2018-04-20,528.0,8.7
398,2018-04-21 19:30:00,4.0,rat,2018-04-21 19:30:00,2018-04-21 19:35:00,24,1,0,4,2018-04-21 19:14:00,0.276944444,1,rat,2018-04-21,16.0,0.4
399,2018-04-21 19:58:00,1.0,fast,2018-04-21 19:57:00,2018-04-21 20:06:00,17,0,1,4,2018-04-21 19:14:00,0.736388889,1,fast,2018-04-21,44.0,0.2833333333333333
400,2018-04-21 19:59:00,20.0,pick_and_others,2018-04-21 19:57:00,2018-04-21 20:06:00,108,1,1,4,2018-04-21 19:14:00,0.761666667,1,Other,2018-04-21,45.0,1.8
401,2018-04-21 20:00:00,9.0,rat,2018-04-21 19:57:00,2018-04-21 20:06:00,130,1,0,4,2018-04-21 19:14:00,0.767777778,1,rat,2018-04-21,46.0,2.1666666666666665
402,2018-04-21 20:05:00,54.0,pick_and_others,2018-04-21 19:57:00,2018-04-21 20:06:00,474,1,1,4,2018-04-21 19:14:00,0.863333333,1,Other,2018-04-21,51.0,7.9
403,2018-04-21 22:57:00,1.0,fast,2018-04-21 22:57:00,2018-04-21 22:59:00,7,0,1,4,2018-04-21 19:14:00,3.726666667,1,fast,2018-04-21,223.0,0.11666666666666667
404,2018-04-21 22:57:00,25.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,22,0,1,4,2018-04-21 19:14:00,3.730833333,1,pick,2018-04-21,223.0,0.36666666666666664
405,2018-04-21 22:58:00,14.0,pick_and_others,2018-04-21 22:57:00,2018-04-21 22:59:00,88,1,1,4,2018-04-21 19:14:00,3.749166667,1,Other,2018-04-21,224.0,1.4666666666666666
406,2018-04-21 22:59:00,8.0,bat,2018-04-21 22:57:00,2018-04-21 22:59:00,97,1,0,4,2018-04-21 19:14:00,3.751666667,1,bat,2018-04-21,225.0,1.6166666666666667
407,2018-04-21 22:59:00,6.0,pick,2018-04-21 22:57:00,2018-04-21 22:59:00,102,0,1,4,2018-04-21 19:14:00,3.753055556,1,pick,2018-04-21,225.0,1.7
408,2018-04-21 23:52:00,26.0,pick_and_others,2018-04-21 23:50:00,2018-04-21 23:56:00,112,1,1,4,2018-04-21 19:14:00,4.640833333,1,Other,2018-04-21,278.0,1.8666666666666667
409,2018-04-21 23:52:00,6.0,pick,2018-04-21 23:50:00,2018-04-21 23:56:00,126,0,1,4,2018-04-21 19:14:00,4.644722222,1,pick,2018-04-21,278.0,2.1
410,2018-04-21 23:53:00,24.0,pick_and_bat,2018-04-21 23:50:00,2018-04-21 23:56:00,196,1,1,4,2018-04-21 19:14:00,4.664166667,1,pick_bat,2018-04-21,279.0,3.2666666666666666
