,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,period_time
459,2018-04-29 01:04:00,0.069546705,rat,2018-04-29 01:02:00,2018-04-29 01:06:00,132,1,0,4,2018-04-28 19:19:00,5.758888889,1,2018-04-29 01:00:00
460,2018-04-29 01:04:00,0.035887407,bat,2018-04-29 01:02:00,2018-04-29 01:06:00,143,1,0,4,2018-04-28 19:19:00,5.761944444,1,2018-04-29 01:00:00
461,2018-04-29 01:05:00,5.0,pick,2018-04-29 01:02:00,2018-04-29 01:06:00,172,0,1,4,2018-04-28 19:19:00,5.77,1,2018-04-29 01:00:00
462,2018-04-29 01:05:00,6.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,182,0,1,4,2018-04-28 19:19:00,5.772777778,1,2018-04-29 01:00:00
463,2018-04-29 01:05:00,0.087634798,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,206,0,1,4,2018-04-28 19:19:00,5.779444444,1,2018-04-29 01:00:00
464,2018-04-29 01:05:00,3.0,fast,2018-04-29 01:02:00,2018-04-29 01:06:00,211,0,1,4,2018-04-28 19:19:00,5.780833333,1,2018-04-29 01:00:00
465,2018-04-29 01:20:00,0.038141769,pick,2018-04-29 01:19:00,2018-04-29 01:24:00,5,0,1,4,2018-04-28 19:19:00,6.0175,1,2018-04-29 01:00:00
466,2018-04-29 01:20:00,0.09694048,Other,2018-04-29 01:19:00,2018-04-29 01:24:00,38,1,1,4,2018-04-28 19:19:00,6.026666667,1,2018-04-29 01:00:00
467,2018-04-29 01:20:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,58,0,1,4,2018-04-28 19:19:00,6.032222222,1,2018-04-29 01:00:00
468,2018-04-29 01:21:00,2.0,fast,2018-04-29 01:19:00,2018-04-29 01:24:00,119,0,1,4,2018-04-28 19:19:00,6.049166667,1,2018-04-29 01:00:00
469,2018-04-29 01:43:00,4.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,105,0,1,4,2018-04-28 19:19:00,6.409444444,1,2018-04-29 01:30:00
470,2018-04-29 01:44:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,180,0,1,4,2018-04-28 19:19:00,6.430277778,1,2018-04-29 01:30:00
471,2018-04-29 01:44:00,3.0,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,187,0,1,4,2018-04-28 19:19:00,6.432222222,1,2018-04-29 01:30:00
472,2018-04-29 01:45:00,5.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,247,0,1,4,2018-04-28 19:19:00,6.448888889,1,2018-04-29 01:30:00
473,2018-04-29 01:46:00,0.020820512,fast,2018-04-29 01:41:00,2018-04-29 01:51:00,252,0,1,4,2018-04-28 19:19:00,6.450277778,1,2018-04-29 01:30:00
474,2018-04-29 01:48:00,9.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,419,1,0,4,2018-04-28 19:19:00,6.496666667,1,2018-04-29 01:30:00
475,2018-04-29 01:49:00,1.0,Other,2018-04-29 01:41:00,2018-04-29 01:51:00,436,0,1,4,2018-04-28 19:19:00,6.501388889,1,2018-04-29 01:30:00
476,2018-04-29 01:51:00,21.0,pick,2018-04-29 01:41:00,2018-04-29 01:51:00,572,0,1,4,2018-04-28 19:19:00,6.539166667,1,2018-04-29 01:30:00
477,2018-04-29 01:51:00,4.0,bat,2018-04-29 01:41:00,2018-04-29 01:51:00,592,1,0,4,2018-04-28 19:19:00,6.544722222,1,2018-04-29 01:30:00
478,2018-04-29 02:51:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,36,0,1,4,2018-04-28 19:19:00,7.544166667,1,2018-04-29 02:30:00
479,2018-04-29 02:52:00,31.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,80,0,1,4,2018-04-28 19:19:00,7.556388889,1,2018-04-29 02:30:00
480,2018-04-29 02:53:00,6.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,169,0,1,4,2018-04-28 19:19:00,7.581111111,1,2018-04-29 02:30:00
481,2018-04-29 02:58:00,2.0,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,452,1,0,4,2018-04-28 19:19:00,7.659722222,1,2018-04-29 02:30:00
482,2018-04-29 02:58:00,0.071250736,bat_and_pick,2018-04-29 02:51:00,2018-04-29 03:06:00,466,1,1,4,2018-04-28 19:19:00,7.663611111,1,2018-04-29 02:30:00
483,2018-04-29 02:59:00,4.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,485,0,1,4,2018-04-28 19:19:00,7.668888889,1,2018-04-29 02:30:00
484,2018-04-29 02:59:00,7.0,pick,2018-04-29 02:51:00,2018-04-29 03:06:00,499,0,1,4,2018-04-28 19:19:00,7.672777778,1,2018-04-29 02:30:00
485,2018-04-29 03:04:00,3.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,783,0,1,4,2018-04-28 19:19:00,7.751666667,1,2018-04-29 03:00:00
486,2018-04-29 03:05:00,0.083007044,Other,2018-04-29 02:51:00,2018-04-29 03:06:00,846,0,0,4,2018-04-28 19:19:00,7.769166667,1,2018-04-29 03:00:00
487,2018-04-29 03:06:00,0.014550835,Other,2018-04-29 02:51:00,2018-04-29 03:06:00,903,1,1,4,2018-04-28 19:19:00,7.785,1,2018-04-29 03:00:00
488,2018-04-29 03:14:00,64.40000000000009,pick_bat,2018-04-29 03:11:00,2018-04-29 03:15:00,211,1,1,4,2018-04-28 19:19:00,7.925833333,1,2018-04-29 03:00:00
489,2018-04-29 03:34:00,2.0,bat,2018-04-29 03:33:00,2018-04-29 03:48:00,26,1,0,4,2018-04-28 19:19:00,8.252222222,1,2018-04-29 03:30:00
490,2018-04-29 03:34:00,12.0,pick,2018-04-29 03:33:00,2018-04-29 03:48:00,63,0,1,4,2018-04-28 19:19:00,8.2625,1,2018-04-29 03:30:00
491,2018-04-29 03:40:00,0.025349973,bat,2018-04-29 03:33:00,2018-04-29 03:48:00,402,1,0,4,2018-04-28 19:19:00,8.356666667,1,2018-04-29 03:30:00
492,2018-04-29 03:45:00,0.094601342,rat,2018-04-29 03:33:00,2018-04-29 03:48:00,708,1,0,4,2018-04-28 19:19:00,8.441666667,1,2018-04-29 03:30:00
493,2018-04-29 03:46:00,26.0,rat_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,740,1,1,4,2018-04-28 19:19:00,8.450555556,1,2018-04-29 03:30:00
494,2018-04-29 04:34:00,0.044300625,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,192,0,1,4,2018-04-28 19:19:00,9.265,1,2018-04-29 04:30:00
495,2018-04-29 04:36:00,0.09536188,fast,2018-04-29 04:31:00,2018-04-29 04:37:00,315,0,1,4,2018-04-28 19:19:00,9.299166667,1,2018-04-29 04:30:00
496,2018-04-29 05:00:00,0.091074825,fast,2018-04-29 04:58:00,2018-04-29 05:00:00,109,0,1,4,2018-04-28 19:19:00,9.688333333,1,2018-04-29 05:00:00
497,2018-04-28 23:21:00,2.0,fast,2018-04-28 23:21:00,2018-04-28 23:24:00,44,0,1,4,2018-04-28 19:19:00,4.049166667,1,2018-04-28 23:00:00
498,2018-04-28 23:22:00,1.0,pick,2018-04-28 23:21:00,2018-04-28 23:24:00,60,0,1,4,2018-04-28 19:19:00,4.053611111,1,2018-04-28 23:00:00
499,2018-04-28 23:22:00,64.40000000000009,rat,2018-04-28 23:21:00,2018-04-28 23:24:00,71,1,0,4,2018-04-28 19:19:00,4.056666667,1,2018-04-28 23:00:00
500,2018-04-29 02:51:00,64.40000000000009,bat,2018-04-29 02:51:00,2018-04-29 03:06:00,41,1,0,4,2018-04-28 19:19:00,7.545555556,1,2018-04-29 02:30:00
501,2018-04-29 02:52:00,1.0,fast,2018-04-29 02:51:00,2018-04-29 03:06:00,66,0,1,4,2018-04-28 19:19:00,7.5525,1,2018-04-29 02:30:00
502,2018-04-29 03:06:00,2.0,Other,2018-04-29 02:51:00,2018-04-29 03:06:00,902,0,0,4,2018-04-28 19:19:00,7.784722222,1,2018-04-29 03:00:00
503,2018-04-29 03:46:00,64.40000000000009,rat_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,773,1,1,4,2018-04-28 19:19:00,8.459722222,1,2018-04-29 03:30:00
504,2018-04-29 20:43:00,0.017597713,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,389,0,1,4,2018-04-29 19:19:00,1.414722222,1,2018-04-29 20:30:00
505,2018-04-29 20:48:00,0.032534418,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,695,0,1,4,2018-04-29 19:19:00,1.499722222,1,2018-04-29 20:30:00
506,2018-04-29 20:49:00,4.0,fast,2018-04-29 20:37:00,2018-04-29 20:53:00,710,0,1,4,2018-04-29 19:19:00,1.503888889,1,2018-04-29 20:30:00
507,2018-04-29 20:50:00,14.0,Other,2018-04-29 20:37:00,2018-04-29 20:53:00,759,1,1,4,2018-04-29 19:19:00,1.5175,1,2018-04-29 20:30:00
508,2018-04-29 22:53:00,20.0,rat_and_bat,2018-04-29 22:53:00,2018-04-29 23:06:00,4,1,0,4,2018-04-29 19:19:00,3.5725,1,2018-04-29 22:30:00
509,2018-04-29 22:53:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,9,0,1,4,2018-04-29 19:19:00,3.573888889,1,2018-04-29 22:30:00
510,2018-04-29 22:54:00,36.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,67,1,0,4,2018-04-29 19:19:00,3.59,1,2018-04-29 22:30:00
511,2018-04-29 22:55:00,8.0,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,144,1,0,4,2018-04-29 19:19:00,3.611388889,1,2018-04-29 22:30:00
512,2018-04-29 22:56:00,0.097800752,rat,2018-04-29 22:53:00,2018-04-29 23:06:00,184,1,0,4,2018-04-29 19:19:00,3.6225,1,2018-04-29 22:30:00
513,2018-04-29 23:00:00,0.063312201,bat_fight,2018-04-29 22:53:00,2018-04-29 23:06:00,428,1,0,4,2018-04-29 19:19:00,3.690277778,1,2018-04-29 23:00:00
514,2018-04-29 23:01:00,18.0,Other,2018-04-29 22:53:00,2018-04-29 23:06:00,490,1,1,4,2018-04-29 19:19:00,3.7075,1,2018-04-29 23:00:00
515,2018-04-29 23:01:00,2.0,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,521,0,1,4,2018-04-29 19:19:00,3.716111111,1,2018-04-29 23:00:00
516,2018-04-29 23:02:00,5.0,rat_pick,2018-04-29 22:53:00,2018-04-29 23:06:00,529,1,1,4,2018-04-29 19:19:00,3.718333333,1,2018-04-29 23:00:00
517,2018-04-29 23:06:00,0.078489345,fast,2018-04-29 22:53:00,2018-04-29 23:06:00,776,0,1,4,2018-04-29 19:19:00,3.786944444,1,2018-04-29 23:00:00
518,2018-04-30 01:30:00,22.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,239,1,1,4,2018-04-29 19:19:00,6.196944444,1,2018-04-30 01:30:00
519,2018-04-30 01:31:00,46.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,257,1,1,4,2018-04-29 19:19:00,6.201944444,1,2018-04-30 01:30:00
520,2018-04-30 01:31:00,9.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,290,1,1,4,2018-04-29 19:19:00,6.211111111,1,2018-04-30 01:30:00
521,2018-04-30 01:31:00,4.0,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,304,0,1,4,2018-04-29 19:19:00,6.215,1,2018-04-30 01:30:00
522,2018-04-30 01:32:00,0.085746166,rat_pick,2018-04-30 01:26:00,2018-04-30 01:44:00,315,1,1,4,2018-04-29 19:19:00,6.218055556,1,2018-04-30 01:30:00
523,2018-04-30 01:32:00,4.0,pick,2018-04-30 01:26:00,2018-04-30 01:44:00,323,0,1,4,2018-04-29 19:19:00,6.220277778,1,2018-04-30 01:30:00
524,2018-04-30 01:33:00,0.040027684,rat,2018-04-30 01:26:00,2018-04-30 01:44:00,407,1,0,4,2018-04-29 19:19:00,6.243611111,1,2018-04-30 01:30:00
525,2018-04-30 01:37:00,0.076567662,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,633,0,1,4,2018-04-29 19:19:00,6.306388889,1,2018-04-30 01:30:00
526,2018-04-30 01:40:00,0.072746343,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,800,1,0,4,2018-04-29 19:19:00,6.352777778,1,2018-04-30 01:30:00
527,2018-04-30 01:40:00,0.055695432,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,808,1,0,4,2018-04-29 19:19:00,6.355,1,2018-04-30 01:30:00
528,2018-04-30 01:40:00,33.0,bat_and_rat,2018-04-30 01:26:00,2018-04-30 01:44:00,816,1,0,4,2018-04-29 19:19:00,6.357222222,1,2018-04-30 01:30:00
529,2018-04-30 01:40:00,39.0,pick_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,844,1,1,4,2018-04-29 19:19:00,6.365,1,2018-04-30 01:30:00
530,2018-04-30 01:42:00,3.0,fast,2018-04-30 01:26:00,2018-04-30 01:44:00,925,0,1,4,2018-04-29 19:19:00,6.3875,1,2018-04-30 01:30:00
531,2018-04-30 02:42:00,0.094277126,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,63,0,1,4,2018-04-29 19:19:00,7.387777778,1,2018-04-30 02:30:00
532,2018-04-30 02:42:00,1.0,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,91,0,1,4,2018-04-29 19:19:00,7.395555556,1,2018-04-30 02:30:00
533,2018-04-30 02:43:00,0.019462583,Other,2018-04-30 02:41:00,2018-04-30 02:55:00,142,0,0,4,2018-04-29 19:19:00,7.409722222,1,2018-04-30 02:30:00
534,2018-04-30 02:43:00,7.0,pick,2018-04-30 02:41:00,2018-04-30 02:55:00,162,0,1,4,2018-04-29 19:19:00,7.415277778,1,2018-04-30 02:30:00
535,2018-04-30 02:44:00,0.037865482,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,191,0,1,4,2018-04-29 19:19:00,7.423333333,1,2018-04-30 02:30:00
536,2018-04-30 02:44:00,4.0,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,222,0,1,4,2018-04-29 19:19:00,7.431944444,1,2018-04-30 02:30:00
537,2018-04-30 02:46:00,0.037828205,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,291,1,1,4,2018-04-29 19:19:00,7.451111111,1,2018-04-30 02:30:00
538,2018-04-30 02:46:00,22.0,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,288,1,1,4,2018-04-29 19:19:00,7.450277778,1,2018-04-30 02:30:00
539,2018-04-30 02:51:00,0.099086619,fast,2018-04-30 02:41:00,2018-04-30 02:55:00,624,0,1,4,2018-04-29 19:19:00,7.543611111,1,2018-04-30 02:30:00
540,2018-04-30 02:51:00,0.033212611,bat_and_pick,2018-04-30 02:41:00,2018-04-30 02:55:00,630,1,1,4,2018-04-29 19:19:00,7.545277778,1,2018-04-30 02:30:00
541,2018-04-30 02:55:00,0.096084094,bat_and_rat,2018-04-30 02:41:00,2018-04-30 02:55:00,878,1,0,4,2018-04-29 19:19:00,7.614166667,1,2018-04-30 02:30:00
542,2018-04-30 03:53:00,7.0,bat_and_pick,2018-04-30 03:43:00,2018-04-30 04:42:00,605,1,1,4,2018-04-29 19:19:00,8.582777778,1,2018-04-30 03:30:00
543,2018-04-30 03:54:00,6.0,pick,2018-04-30 03:43:00,2018-04-30 04:42:00,653,0,1,4,2018-04-29 19:19:00,8.596111111,1,2018-04-30 03:30:00
544,2018-04-30 01:34:00,5.0,rat_and_bat,2018-04-30 01:26:00,2018-04-30 01:44:00,445,1,0,4,2018-04-29 19:19:00,6.254166667,1,2018-04-30 01:30:00
545,2018-04-27 21:57:00,8.0,rat,2018-04-27 21:56:00,2018-04-27 22:00:00,47,1,0,4,2018-04-27 19:18:00,2.662777778,1,2018-04-27 21:30:00
546,2018-04-27 22:00:00,5.0,rat,2018-04-27 21:56:00,2018-04-27 22:00:00,199,1,0,4,2018-04-27 19:18:00,2.705,1,2018-04-27 22:00:00
547,2018-04-27 22:12:00,17.0,Other,2018-04-27 22:08:00,2018-04-27 22:12:00,214,1,0,4,2018-04-27 19:18:00,2.9,1,2018-04-27 22:00:00
548,2018-04-27 22:41:00,1.0,rat,2018-04-27 22:39:00,2018-04-27 22:41:00,127,1,0,4,2018-04-27 19:18:00,3.389722222,1,2018-04-27 22:30:00
549,2018-04-27 23:01:00,2.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,18,0,1,4,2018-04-27 19:18:00,3.732777778,1,2018-04-27 23:00:00
550,2018-04-27 23:02:00,31.0,Other,2018-04-27 23:01:00,2018-04-27 23:12:00,68,1,0,4,2018-04-27 19:18:00,3.746666667,1,2018-04-27 23:00:00
551,2018-04-27 23:02:00,1.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,79,0,1,4,2018-04-27 19:18:00,3.749722222,1,2018-04-27 23:00:00
552,2018-04-27 23:03:00,2.0,fast,2018-04-27 23:01:00,2018-04-27 23:12:00,105,0,1,4,2018-04-27 19:18:00,3.756944444,1,2018-04-27 23:00:00
553,2018-04-27 23:11:00,5.0,Other,2018-04-27 23:01:00,2018-04-27 23:12:00,576,1,1,4,2018-04-27 19:18:00,3.887777778,1,2018-04-27 23:00:00
554,2018-04-27 23:11:00,13.0,bat,2018-04-27 23:01:00,2018-04-27 23:12:00,592,1,0,4,2018-04-27 19:18:00,3.892222222,1,2018-04-27 23:00:00
555,2018-04-27 23:12:00,15.0,bat,2018-04-27 23:01:00,2018-04-27 23:12:00,623,1,0,4,2018-04-27 19:18:00,3.900833333,1,2018-04-27 23:00:00
556,2018-04-27 23:16:00,1.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,35,0,1,4,2018-04-27 19:18:00,3.97,1,2018-04-27 23:00:00
557,2018-04-27 23:16:00,3.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,74,0,1,4,2018-04-27 19:18:00,3.980833333,1,2018-04-27 23:00:00
558,2018-04-27 23:17:00,2.0,fast,2018-04-27 23:15:00,2018-04-27 23:17:00,120,0,1,4,2018-04-27 19:18:00,3.993611111,1,2018-04-27 23:00:00
559,2018-04-27 23:42:00,6.0,pick,2018-04-27 23:41:00,2018-04-27 23:43:00,23,0,1,4,2018-04-27 19:18:00,4.401111111,1,2018-04-27 23:30:00
560,2018-04-28 00:07:00,11.0,rat_pick,2018-04-28 00:04:00,2018-04-28 00:14:00,174,1,1,4,2018-04-27 19:18:00,4.829722222,1,2018-04-28 00:00:00
561,2018-04-28 00:10:00,3.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,330,1,0,4,2018-04-27 19:18:00,4.873055556,1,2018-04-28 00:00:00
562,2018-04-28 00:10:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,363,0,1,4,2018-04-27 19:18:00,4.882222222,1,2018-04-28 00:00:00
563,2018-04-28 00:10:00,5.0,bat_fight,2018-04-28 00:04:00,2018-04-28 00:14:00,365,1,0,4,2018-04-27 19:18:00,4.882777778,1,2018-04-28 00:00:00
565,2018-04-28 00:11:00,2.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,373,0,1,4,2018-04-27 19:18:00,4.885,1,2018-04-28 00:00:00
566,2018-04-28 00:11:00,4.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,401,0,1,4,2018-04-27 19:18:00,4.892777778,1,2018-04-28 00:00:00
567,2018-04-28 00:11:00,1.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,408,1,0,4,2018-04-27 19:18:00,4.894722222,1,2018-04-28 00:00:00
568,2018-04-28 00:12:00,7.0,rat,2018-04-28 00:04:00,2018-04-28 00:14:00,434,1,0,4,2018-04-27 19:18:00,4.901944444,1,2018-04-28 00:00:00
569,2018-04-28 00:12:00,6.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,449,0,1,4,2018-04-27 19:18:00,4.906111111,1,2018-04-28 00:00:00
570,2018-04-28 00:13:00,5.0,Other,2018-04-28 00:04:00,2018-04-28 00:14:00,496,1,1,4,2018-04-27 19:18:00,4.919166667,1,2018-04-28 00:00:00
571,2018-04-28 00:13:00,18.0,pick,2018-04-28 00:04:00,2018-04-28 00:14:00,497,0,1,4,2018-04-27 19:18:00,4.919444444,1,2018-04-28 00:00:00
572,2018-04-28 00:13:00,3.0,fast,2018-04-28 00:04:00,2018-04-28 00:14:00,520,0,1,4,2018-04-27 19:18:00,4.925833333,1,2018-04-28 00:00:00
573,2018-04-28 00:13:00,10.0,bat_and_rat,2018-04-28 00:04:00,2018-04-28 00:14:00,544,1,0,4,2018-04-27 19:18:00,4.9325,1,2018-04-28 00:00:00
574,2018-04-28 01:06:00,1.0,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,19,0,1,4,2018-04-27 19:18:00,5.808888889,1,2018-04-28 01:00:00
575,2018-04-28 01:06:00,0.063724824,fast,2018-04-28 01:06:00,2018-04-28 01:07:00,35,0,1,4,2018-04-27 19:18:00,5.813333333,1,2018-04-28 01:00:00
576,2018-04-28 01:06:00,5.0,Other,2018-04-28 01:06:00,2018-04-28 01:07:00,42,1,0,4,2018-04-27 19:18:00,5.815277778,1,2018-04-28 01:00:00
577,2018-04-28 01:07:00,6.0,pick,2018-04-28 01:06:00,2018-04-28 01:07:00,74,0,1,4,2018-04-27 19:18:00,5.824166667,1,2018-04-28 01:00:00
578,2018-04-28 02:14:00,15.0,Other,2018-04-28 02:13:00,2018-04-28 02:14:00,55,1,0,4,2018-04-27 19:18:00,6.935833333,1,2018-04-28 02:00:00
579,2018-04-28 02:14:00,4.0,pick,2018-04-28 02:13:00,2018-04-28 02:14:00,90,0,1,4,2018-04-27 19:18:00,6.945555556,1,2018-04-28 02:00:00
580,2018-04-28 02:22:00,5.0,Other,2018-04-28 02:21:00,2018-04-28 02:23:00,60,1,0,4,2018-04-27 19:18:00,7.071388889,1,2018-04-28 02:00:00
581,2018-04-28 02:22:00,0.026148246,fast,2018-04-28 02:21:00,2018-04-28 02:23:00,90,0,1,4,2018-04-27 19:18:00,7.079722222,1,2018-04-28 02:00:00
582,2018-04-28 02:49:00,7.0,pick_bat,2018-04-28 02:47:00,2018-04-28 02:51:00,120,1,1,4,2018-04-27 19:18:00,7.528333333,1,2018-04-28 02:30:00
583,2018-04-28 02:49:00,7.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,128,0,1,4,2018-04-27 19:18:00,7.530555556,1,2018-04-28 02:30:00
584,2018-04-28 02:50:00,0.08833199,fast,2018-04-28 02:47:00,2018-04-28 02:51:00,139,0,1,4,2018-04-27 19:18:00,7.533611111,1,2018-04-28 02:30:00
585,2018-04-28 02:50:00,8.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,170,0,1,4,2018-04-27 19:18:00,7.542222222,1,2018-04-28 02:30:00
586,2018-04-28 02:50:00,28.0,Other,2018-04-28 02:47:00,2018-04-28 02:51:00,195,1,1,4,2018-04-27 19:18:00,7.549166667,1,2018-04-28 02:30:00
587,2018-04-28 02:51:00,6.0,pick,2018-04-28 02:47:00,2018-04-28 02:51:00,211,0,1,4,2018-04-27 19:18:00,7.553611111,1,2018-04-28 02:30:00
588,2018-04-28 03:25:00,15.0,rat_and_bat,2018-04-28 03:24:00,2018-04-28 03:25:00,31,1,0,4,2018-04-27 19:18:00,8.1225,1,2018-04-28 03:00:00
589,2018-04-28 03:25:00,2.0,fast,2018-04-28 03:24:00,2018-04-28 03:25:00,45,0,1,4,2018-04-27 19:18:00,8.126388889,1,2018-04-28 03:00:00
590,2018-04-28 03:36:00,3.0,fast,2018-04-28 03:33:00,2018-04-28 03:36:00,194,0,1,4,2018-04-27 19:18:00,8.305,1,2018-04-28 03:30:00
591,2018-04-28 03:51:00,3.0,fast,2018-04-28 03:48:00,2018-04-28 04:09:00,172,0,1,4,2018-04-27 19:18:00,8.554722222,1,2018-04-28 03:30:00
592,2018-04-28 05:16:00,17.0,rat,2018-04-28 05:14:00,2018-04-28 05:21:00,115,1,0,4,2018-04-27 19:18:00,9.978888889,1,2018-04-28 05:00:00
593,2018-04-28 05:20:00,1.0,pick,2018-04-28 05:14:00,2018-04-28 05:21:00,370,0,1,4,2018-04-27 19:18:00,10.04972222,1,2018-04-28 05:00:00
594,2018-04-28 05:55:00,3.0,fast,2018-04-28 05:55:00,2018-04-28 06:05:00,56,0,1,4,2018-04-27 19:18:00,10.63222222,1,2018-04-28 05:30:00
595,2018-04-27 23:10:00,0.032185829,Unknown,2018-04-27 23:01:00,2018-04-27 23:12:00,530,0,0,4,2018-04-27 19:18:00,3.875,1,2018-04-27 23:00:00
596,2018-04-18 20:42:00,1.0,Other,2018-04-18 20:40:00,2018-04-18 20:43:00,159,1,0,4,2018-04-18 19:12:00,1.516388889,1,2018-04-18 20:30:00
597,2018-04-18 20:43:00,12.0,Other,2018-04-18 20:40:00,2018-04-18 20:43:00,199,1,0,4,2018-04-18 19:12:00,1.5275,1,2018-04-18 20:30:00
598,2018-04-19 00:19:00,7.0,pick,2018-04-19 00:18:00,2018-04-19 00:19:00,59,0,1,4,2018-04-18 19:12:00,5.118888889,1,2018-04-19 00:00:00
599,2018-04-19 01:15:00,3.0,fast,2018-04-19 01:12:00,2018-04-19 01:18:00,187,0,1,4,2018-04-18 19:12:00,6.058055556,1,2018-04-19 01:00:00
600,2018-04-19 04:31:00,8.0,rat,2018-04-19 04:28:00,2018-04-19 04:34:00,200,1,0,4,2018-04-18 19:12:00,9.331666667,1,2018-04-19 04:30:00
601,2018-04-19 04:32:00,1.0,fast,2018-04-19 04:28:00,2018-04-19 04:34:00,210,0,1,4,2018-04-18 19:12:00,9.334444444,1,2018-04-19 04:30:00
602,2018-04-19 04:33:00,5.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,274,0,1,4,2018-04-18 19:12:00,9.352222222,1,2018-04-19 04:30:00
603,2018-04-19 04:33:00,14.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,280,0,1,4,2018-04-18 19:12:00,9.353888889,1,2018-04-19 04:30:00
604,2018-04-18 19:01:00,0.084689878,Unknown,2018-04-18 19:01:00,2018-04-18 19:01:00,24,0,0,4,2018-04-18 19:12:00,-0.175555556,1,2018-04-18 19:00:00
605,2018-04-18 20:59:00,0.093387578,Unknown,2018-04-18 20:56:00,2018-04-18 20:59:00,200,0,0,4,2018-04-18 19:12:00,1.792222222,1,2018-04-18 20:30:00
606,2018-04-18 20:41:00,0.029003504,Unknown,2018-04-18 20:40:00,2018-04-18 20:43:00,71,0,0,4,2018-04-18 19:12:00,1.491944444,1,2018-04-18 20:30:00
607,2018-04-15 21:28:00,9.0,Unknown,2018-04-15 21:24:00,2018-04-15 21:29:00,188,0,0,4,2018-04-15 19:10:00,2.300555556,1,2018-04-15 21:00:00
608,2018-04-15 21:28:00,1.0,Unknown,2018-04-15 21:24:00,2018-04-15 21:29:00,238,0,0,4,2018-04-15 19:10:00,2.314444444,1,2018-04-15 21:00:00
609,2018-04-30 21:15:00,2.0,rat,2018-04-30 21:14:00,2018-04-30 21:16:00,38,1,0,4,2018-04-30 19:20:00,1.926388889,1,2018-04-30 21:00:00
610,2018-04-30 21:16:00,2.0,bat,2018-04-30 21:14:00,2018-04-30 21:16:00,109,1,0,4,2018-04-30 19:20:00,1.946111111,1,2018-04-30 21:00:00
611,2018-04-30 21:33:00,50.0,bat_and_pick,2018-04-30 21:28:00,2018-04-30 21:33:00,299,1,1,4,2018-04-30 19:20:00,2.227222222,1,2018-04-30 21:30:00
